"Date (TU)","Valeur (en m³/s)","Statut","Qualification","Méthode","Continuité"
2024-09-03T14:00:00.000Z,"203","8",16,8,0
2024-09-03T17:00:00.000Z,"219","8",16,8,0
2024-09-03T20:00:00.000Z,"222","8",16,8,0
2024-09-03T23:00:00.000Z,"224","8",16,8,0
2024-09-04T02:00:00.000Z,"229","8",16,8,0
2024-09-04T05:00:00.000Z,"226","8",16,8,0
2024-09-04T08:00:00.000Z,"218","8",16,8,0
2024-09-04T11:00:00.000Z,"199","8",16,8,0
2024-09-04T14:00:00.000Z,"189","8",16,8,0
2024-09-04T17:00:00.000Z,"185","8",16,8,0
2024-09-04T20:00:00.000Z,"198","8",16,8,0
2024-09-04T23:00:00.000Z,"213","8",16,8,0
2024-09-05T02:00:00.000Z,"251","8",16,8,0
2024-09-05T05:00:00.000Z,"311","8",16,8,0
2024-09-05T08:00:00.000Z,"350","8",16,8,0
2024-09-05T11:00:00.000Z,"359","8",16,8,0
2024-09-05T14:00:00.000Z,"368","8",16,8,0
2024-09-05T17:00:00.000Z,"373","8",16,8,0
2024-09-05T20:00:00.000Z,"396","8",16,8,0
2024-09-05T23:00:00.000Z,"464","8",16,8,0
2024-09-06T02:00:00.000Z,"566","8",16,8,0
2024-09-06T05:00:00.000Z,"610","8",16,8,0
2024-09-06T08:00:00.000Z,"614","8",16,8,0
2024-09-06T11:00:00.000Z,"598","8",16,8,0
2024-09-06T14:00:00.000Z,"571","8",16,8,0
2024-09-06T17:00:00.000Z,"541","8",16,8,0
2024-09-06T20:00:00.000Z,"510","8",16,8,0
2024-09-06T23:00:00.000Z,"479","8",16,8,0
2024-09-07T02:00:00.000Z,"453","8",16,8,0
2024-09-07T05:00:00.000Z,"433","8",16,8,0
2024-09-07T08:00:00.000Z,"416","8",16,8,0
2024-09-07T11:00:00.000Z,"402","8",16,8,0
2024-09-07T14:00:00.000Z,"420","8",16,8,0
2024-09-07T17:00:00.000Z,"416","8",16,8,0
2024-09-07T20:00:00.000Z,"403","8",16,8,0
2024-09-07T23:00:00.000Z,"396","8",16,8,0
2024-09-08T02:00:00.000Z,"388","8",16,8,0
2024-09-08T05:00:00.000Z,"374","8",16,8,0
2024-09-08T08:00:00.000Z,"386","8",16,8,0
2024-09-08T11:00:00.000Z,"422","8",16,8,0
2024-09-08T14:00:00.000Z,"469","8",16,8,0
2024-09-08T17:00:00.000Z,"517","8",16,8,0
2024-09-08T20:00:00.000Z,"541","8",16,8,0
2024-09-08T23:00:00.000Z,"538","8",16,8,0
2024-09-09T02:00:00.000Z,"522","8",16,8,0
2024-09-09T05:00:00.000Z,"504","8",16,8,0
2024-09-09T08:00:00.000Z,"495","8",16,8,0
2024-09-09T11:00:00.000Z,"483","8",16,8,0
2024-09-09T14:00:00.000Z,"459","8",16,8,0
2024-09-09T17:00:00.000Z,"419","8",16,8,0
2024-09-09T20:00:00.000Z,"386","8",16,8,0
2024-09-09T23:00:00.000Z,"369","8",16,8,0
2024-09-10T02:00:00.000Z,"355","8",16,8,0
2024-09-10T05:00:00.000Z,"325","8",16,8,0
2024-09-10T08:00:00.000Z,"318","8",16,8,0
2024-09-10T11:00:00.000Z,"323","8",16,8,0
2024-09-10T14:00:00.000Z,"318","8",16,8,0
2024-09-10T17:00:00.000Z,"303","8",16,8,0
2024-09-10T20:00:00.000Z,"290","8",16,8,0
2024-09-10T23:00:00.000Z,"282","8",16,8,0
2024-09-11T02:00:00.000Z,"266","8",16,8,0
2024-09-11T05:00:00.000Z,"254","8",16,8,0
2024-09-11T08:00:00.000Z,"281","8",16,8,0
2024-09-11T11:00:00.000Z,"303","8",16,8,0
2024-09-11T14:00:00.000Z,"284","8",16,8,0
2024-09-11T17:00:00.000Z,"259","8",16,8,0
2024-09-11T20:00:00.000Z,"248","8",16,8,0
2024-09-11T23:00:00.000Z,"251","8",16,8,0
2024-09-12T02:00:00.000Z,"252","8",16,8,0
2024-09-12T05:00:00.000Z,"246","8",16,8,0
2024-09-12T08:00:00.000Z,"236","8",16,8,0
2024-09-12T11:00:00.000Z,"244","8",16,8,0
2024-09-12T14:00:00.000Z,"243","8",16,8,0
2024-09-12T17:00:00.000Z,"242","8",16,8,0
2024-09-12T20:00:00.000Z,"238","8",16,8,0
2024-09-12T23:00:00.000Z,"233","8",16,8,0
2024-09-13T02:00:00.000Z,"231","8",16,8,0
2024-09-13T05:00:00.000Z,"226","8",16,8,0
2024-09-13T08:00:00.000Z,"225","8",16,8,0
2024-09-13T11:00:00.000Z,"236","8",16,8,0
2024-09-13T14:00:00.000Z,"247","8",16,8,0
2024-09-13T17:00:00.000Z,"250","8",16,8,0
2024-09-13T20:00:00.000Z,"264","8",16,8,0
2024-09-13T23:00:00.000Z,"293","8",16,8,0
2024-09-14T02:00:00.000Z,"301","8",16,8,0
2024-09-14T05:00:00.000Z,"318","8",16,8,0
2024-09-14T08:00:00.000Z,"339","8",16,8,0
2024-09-14T11:00:00.000Z,"337","8",16,8,0
2024-09-14T14:00:00.000Z,"318","8",16,8,0
2024-09-14T17:00:00.000Z,"309","8",16,8,0
2024-09-14T20:00:00.000Z,"308","8",16,8,0
2024-09-14T23:00:00.000Z,"304","8",16,8,0
2024-09-15T02:00:00.000Z,"294","8",16,8,0
2024-09-15T05:00:00.000Z,"280","8",16,8,0
2024-09-15T08:00:00.000Z,"275","8",16,8,0
2024-09-15T11:00:00.000Z,"273","8",16,8,0
2024-09-15T14:00:00.000Z,"268","8",16,8,0
2024-09-15T17:00:00.000Z,"245","8",16,8,0
2024-09-15T20:00:00.000Z,"216","8",16,8,0
2024-09-15T23:00:00.000Z,"212","8",16,8,0
2024-09-16T02:00:00.000Z,"218","8",16,8,0
2024-09-16T05:00:00.000Z,"212","8",16,8,0
2024-09-16T08:00:00.000Z,"205","8",16,8,0
2024-09-16T11:00:00.000Z,"221","8",16,8,0
2024-09-16T14:00:00.000Z,"227","8",16,8,0
2024-09-16T17:00:00.000Z,"214","8",16,8,0
2024-09-16T20:00:00.000Z,"203","8",16,8,0
2024-09-16T23:00:00.000Z,"194","8",16,8,0
2024-09-17T02:00:00.000Z,"186","8",16,8,0
2024-09-17T05:00:00.000Z,"180","8",16,8,0
2024-09-17T08:00:00.000Z,"182","8",16,8,0
2024-09-17T11:00:00.000Z,"188","8",16,8,0
2024-09-17T14:00:00.000Z,"202","8",16,8,0
2024-09-17T17:00:00.000Z,"207","8",16,8,0
2024-09-17T20:00:00.000Z,"196","8",16,8,0
2024-09-17T23:00:00.000Z,"189","8",16,8,0
2024-09-18T02:00:00.000Z,"181","8",16,8,0
2024-09-18T05:00:00.000Z,"170","8",16,8,0
2024-09-18T08:00:00.000Z,"163","8",16,8,0
2024-09-18T11:00:00.000Z,"169","8",16,8,0
2024-09-18T14:00:00.000Z,"179","8",16,8,0
2024-09-18T17:00:00.000Z,"180","8",16,8,0
2024-09-18T20:00:00.000Z,"176","8",16,8,0
2024-09-18T23:00:00.000Z,"173","8",16,8,0
2024-09-19T02:00:00.000Z,"173","8",16,8,0
2024-09-19T05:00:00.000Z,"177","8",16,8,0
2024-09-19T08:00:00.000Z,"167","8",16,8,0
2024-09-19T11:00:00.000Z,"164","8",16,8,0
2024-09-19T14:00:00.000Z,"176","8",16,8,0
2024-09-19T17:00:00.000Z,"175","8",16,8,0
2024-09-19T20:00:00.000Z,"164","8",16,8,0
2024-09-19T23:00:00.000Z,"161","8",16,8,0
2024-09-20T02:00:00.000Z,"167","8",16,8,0
2024-09-20T05:00:00.000Z,"183","8",16,8,0
2024-09-20T08:00:00.000Z,"184","8",16,8,0
2024-09-20T11:00:00.000Z,"179","8",16,8,0
2024-09-20T14:00:00.000Z,"179","8",16,8,0
2024-09-20T17:00:00.000Z,"178","8",16,8,0
2024-09-20T20:00:00.000Z,"171","8",16,8,0
2024-09-20T23:00:00.000Z,"165","8",16,8,0
2024-09-21T02:00:00.000Z,"162","8",16,8,0
2024-09-21T05:00:00.000Z,"171","8",16,8,0
2024-09-21T08:00:00.000Z,"176","8",16,8,0
2024-09-21T11:00:00.000Z,"172","8",16,8,0
2024-09-21T14:00:00.000Z,"176","8",16,8,0
2024-09-21T17:00:00.000Z,"182","8",16,8,0
2024-09-21T20:00:00.000Z,"179","8",16,8,0
2024-09-21T23:00:00.000Z,"175","8",16,8,0
2024-09-22T02:00:00.000Z,"161","8",16,8,0
2024-09-22T05:00:00.000Z,"161","8",16,8,0
2024-09-22T08:00:00.000Z,"179","8",16,8,0
2024-09-22T11:00:00.000Z,"175","8",16,8,0
2024-09-22T14:00:00.000Z,"162","8",16,8,0
2024-09-22T17:00:00.000Z,"162","8",16,8,0
2024-09-22T20:00:00.000Z,"166","8",16,8,0
2024-09-22T23:00:00.000Z,"163","8",16,8,0
2024-09-23T02:00:00.000Z,"160","8",16,8,0
2024-09-23T05:00:00.000Z,"160","8",16,8,0
2024-09-23T08:00:00.000Z,"162","8",16,8,0
2024-09-23T11:00:00.000Z,"159","8",16,8,0
2024-09-23T14:00:00.000Z,"154","8",16,8,0
2024-09-23T17:00:00.000Z,"151","8",16,8,0
2024-09-23T20:00:00.000Z,"176","8",16,8,0
2024-09-23T23:00:00.000Z,"200","8",16,8,0
2024-09-24T02:00:00.000Z,"210","8",16,8,0
2024-09-24T05:00:00.000Z,"214","8",16,8,0
2024-09-24T08:00:00.000Z,"228","8",16,8,0
2024-09-24T11:00:00.000Z,"257","8",16,8,0
2024-09-24T14:00:00.000Z,"275","8",16,8,0
2024-09-24T17:00:00.000Z,"281","8",16,8,0
2024-09-24T20:00:00.000Z,"277","8",16,8,0
2024-09-24T23:00:00.000Z,"272","8",16,8,0
2024-09-25T02:00:00.000Z,"261","8",16,8,0
2024-09-25T05:00:00.000Z,"256","8",16,8,0
2024-09-25T08:00:00.000Z,"262","8",16,8,0
2024-09-25T11:00:00.000Z,"246","8",16,8,0
2024-09-25T14:00:00.000Z,"221","8",16,8,0
2024-09-25T17:00:00.000Z,"210","8",16,8,0
2024-09-25T20:00:00.000Z,"217","8",16,8,0
2024-09-25T23:00:00.000Z,"221","8",16,8,0
2024-09-26T02:00:00.000Z,"213","8",16,8,0
2024-09-26T05:00:00.000Z,"206","8",16,8,0
2024-09-26T08:00:00.000Z,"219","8",16,8,0
2024-09-26T11:00:00.000Z,"236","8",16,8,0
2024-09-26T14:00:00.000Z,"245","8",16,8,0
2024-09-26T17:00:00.000Z,"267","8",16,8,0
2024-09-26T20:00:00.000Z,"304","8",16,8,0
2024-09-26T23:00:00.000Z,"327","8",16,8,0
2024-09-27T02:00:00.000Z,"308","8",16,8,0
2024-09-27T05:00:00.000Z,"294","8",16,8,0
2024-09-27T08:00:00.000Z,"291","8",16,8,0
2024-09-27T11:00:00.000Z,"282","8",16,8,0
2024-09-27T14:00:00.000Z,"273","8",16,8,0
2024-09-27T17:00:00.000Z,"266","8",16,8,0
2024-09-27T20:00:00.000Z,"269","8",16,8,0
2024-09-27T23:00:00.000Z,"294","8",16,8,0
2024-09-28T02:00:00.000Z,"311","8",16,8,0
2024-09-28T05:00:00.000Z,"323","8",16,8,0
2024-09-28T08:00:00.000Z,"331","8",16,8,0
2024-09-28T11:00:00.000Z,"341","8",16,8,0
2024-09-28T14:00:00.000Z,"348","8",16,8,0
2024-09-28T17:00:00.000Z,"344","8",16,8,0
2024-09-28T20:00:00.000Z,"352","8",16,8,0
2024-09-28T23:00:00.000Z,"345","8",16,8,0
2024-09-29T02:00:00.000Z,"331","8",16,8,0
2024-09-29T05:00:00.000Z,"325","8",16,8,0
2024-09-29T08:00:00.000Z,"326","8",16,8,0
2024-09-29T11:00:00.000Z,"325","8",16,8,0
2024-09-29T14:00:00.000Z,"321","8",16,8,0
2024-09-29T17:00:00.000Z,"326","8",16,8,0
2024-09-29T20:00:00.000Z,"333","8",16,8,0
2024-09-29T23:00:00.000Z,"331","8",16,8,0
2024-09-30T02:00:00.000Z,"328","8",16,8,0
2024-09-30T05:00:00.000Z,"327","8",16,8,0
2024-09-30T08:00:00.000Z,"329","8",16,8,0
2024-09-30T11:00:00.000Z,"322","8",16,8,0
2024-09-30T14:00:00.000Z,"309","4",16,8,0
2024-09-30T17:00:00.000Z,"299","4",16,8,0
2024-09-30T20:00:00.000Z,"276","4",16,8,0
2024-09-30T23:00:00.000Z,"258","4",16,8,0
2024-10-01T02:00:00.000Z,"248","4",16,8,0
2024-10-01T05:00:00.000Z,"247","4",16,8,0
2024-10-01T08:00:00.000Z,"246","4",16,8,0
2024-10-01T11:00:00.000Z,"257","4",16,8,0
2024-10-01T14:00:00.000Z,"274","4",16,8,0
2024-10-01T17:00:00.000Z,"275","4",16,8,0
2024-10-01T20:00:00.000Z,"265","4",16,8,0
2024-10-01T23:00:00.000Z,"267","4",16,8,0
2024-10-02T02:00:00.000Z,"267","4",16,8,0
2024-10-02T05:00:00.000Z,"263","4",16,8,0
2024-10-02T08:00:00.000Z,"261","4",16,8,0
2024-10-02T11:00:00.000Z,"265","4",16,8,0
2024-10-02T14:00:00.000Z,"270","4",16,8,0
2024-10-02T17:00:00.000Z,"264","8",16,8,0
2024-10-02T20:00:00.000Z,"252","8",16,8,0
2024-10-02T23:00:00.000Z,"232","8",16,8,0
2024-10-03T02:00:00.000Z,"205","8",16,8,0
2024-10-03T05:00:00.000Z,"193","8",16,8,0
2024-10-03T08:00:00.000Z,"195","8",16,8,0
2024-10-03T11:00:00.000Z,"201","8",16,8,0
2024-10-03T14:00:00.000Z,"222","8",16,8,0
2024-10-03T17:00:00.000Z,"282","8",16,8,0
2024-10-03T20:00:00.000Z,"373","8",16,8,0
2024-10-03T23:00:00.000Z,"414","8",16,8,0
2024-10-04T02:00:00.000Z,"449","8",16,8,0
2024-10-04T05:00:00.000Z,"458","8",16,8,0
2024-10-04T08:00:00.000Z,"429","8",16,8,0
2024-10-04T11:00:00.000Z,"392","8",16,8,0
2024-10-04T14:00:00.000Z,"365","8",16,8,0
2024-10-04T17:00:00.000Z,"359","8",16,8,0
2024-10-04T20:00:00.000Z,"377","8",16,8,0
2024-10-04T23:00:00.000Z,"382","8",16,8,0
2024-10-05T02:00:00.000Z,"382","8",16,8,0
2024-10-05T05:00:00.000Z,"425","8",16,8,0
2024-10-05T08:00:00.000Z,"452","8",16,8,0
2024-10-05T11:00:00.000Z,"445","8",16,8,0
2024-10-05T14:00:00.000Z,"455","8",16,8,0
2024-10-05T17:00:00.000Z,"458","8",16,8,0
2024-10-05T20:00:00.000Z,"433","8",16,8,0
2024-10-05T23:00:00.000Z,"407","8",16,8,0
2024-10-06T02:00:00.000Z,"398","8",16,8,0
2024-10-06T05:00:00.000Z,"405","8",16,8,0
2024-10-06T08:00:00.000Z,"399","8",16,8,0
2024-10-06T11:00:00.000Z,"385","8",16,8,0
2024-10-06T14:00:00.000Z,"373","8",16,8,0
2024-10-06T17:00:00.000Z,"352","8",16,8,0
2024-10-06T20:00:00.000Z,"340","8",16,8,0
2024-10-06T23:00:00.000Z,"329","8",16,8,0
2024-10-07T02:00:00.000Z,"313","8",16,8,0
2024-10-07T05:00:00.000Z,"306","8",16,8,0
2024-10-07T08:00:00.000Z,"299","8",16,8,0
2024-10-07T11:00:00.000Z,"298","8",16,8,0
2024-10-07T14:00:00.000Z,"290","8",16,8,0
2024-10-07T17:00:00.000Z,"281","8",16,8,0
2024-10-07T20:00:00.000Z,"273","8",16,8,0
2024-10-07T23:00:00.000Z,"263","8",16,8,0
2024-10-08T02:00:00.000Z,"258","8",16,8,0
2024-10-08T05:00:00.000Z,"253","8",16,8,0
2024-10-08T08:00:00.000Z,"249","8",16,8,0
2024-10-08T11:00:00.000Z,"259","8",16,8,0
2024-10-08T14:00:00.000Z,"277","8",16,8,0
2024-10-08T17:00:00.000Z,"321","8",16,8,0
2024-10-08T20:00:00.000Z,"355","8",16,8,0
2024-10-08T23:00:00.000Z,"364","8",16,8,0
2024-10-09T02:00:00.000Z,"398","8",16,8,0
2024-10-09T05:00:00.000Z,"414","8",16,8,0
2024-10-09T08:00:00.000Z,"411","8",16,8,0
2024-10-09T11:00:00.000Z,"389","8",16,8,0
2024-10-09T14:00:00.000Z,"347","8",16,8,0
2024-10-09T17:00:00.000Z,"305","8",16,8,0
2024-10-09T20:00:00.000Z,"300","8",16,8,0
2024-10-09T23:00:00.000Z,"338","8",16,8,0
2024-10-10T02:00:00.000Z,"365","8",16,8,0
2024-10-10T05:00:00.000Z,"363","8",16,8,0
2024-10-10T08:00:00.000Z,"343","8",16,8,0
2024-10-10T11:00:00.000Z,"330","8",16,8,0
2024-10-10T14:00:00.000Z,"324","8",16,8,0
2024-10-10T17:00:00.000Z,"319","8",16,8,0
2024-10-10T20:00:00.000Z,"305","8",16,8,0
2024-10-10T23:00:00.000Z,"304","8",16,8,0
2024-10-11T02:00:00.000Z,"327","8",16,8,0
2024-10-11T05:00:00.000Z,"374","8",16,8,0
2024-10-11T08:00:00.000Z,"409","8",16,8,0
2024-10-11T11:00:00.000Z,"413","8",16,8,0
2024-10-11T14:00:00.000Z,"413","8",16,8,0
2024-10-11T17:00:00.000Z,"426","8",16,8,0
2024-10-11T20:00:00.000Z,"447","8",16,8,0
2024-10-11T23:00:00.000Z,"480","8",16,8,0
2024-10-12T02:00:00.000Z,"550","8",16,8,0
2024-10-12T05:00:00.000Z,"605","8",16,8,0
2024-10-12T08:00:00.000Z,"606","8",16,8,0
2024-10-12T11:00:00.000Z,"605","8",16,8,0
2024-10-12T14:00:00.000Z,"599","8",16,8,0
2024-10-12T17:00:00.000Z,"570","8",16,8,0
2024-10-12T20:00:00.000Z,"550","8",16,8,0
2024-10-12T23:00:00.000Z,"589","8",16,8,0
2024-10-13T02:00:00.000Z,"622","8",16,8,0
2024-10-13T05:00:00.000Z,"577","8",16,8,0
2024-10-13T08:00:00.000Z,"497","8",16,8,0
2024-10-13T11:00:00.000Z,"442","8",16,8,0
2024-10-13T14:00:00.000Z,"413","8",16,8,0
2024-10-13T17:00:00.000Z,"399","8",16,8,0
2024-10-13T20:00:00.000Z,"380","8",16,8,0
2024-10-13T23:00:00.000Z,"360","8",16,8,0
2024-10-14T02:00:00.000Z,"365","8",16,8,0
2024-10-14T05:00:00.000Z,"387","8",16,8,0
2024-10-14T08:00:00.000Z,"377","8",16,8,0
2024-10-14T11:00:00.000Z,"338","8",16,8,0
2024-10-14T14:00:00.000Z,"296","8",16,8,0
2024-10-14T17:00:00.000Z,"268","8",16,8,0
2024-10-14T20:00:00.000Z,"246","8",16,8,0
2024-10-14T23:00:00.000Z,"226","8",16,8,0
2024-10-15T02:00:00.000Z,"229","8",16,8,0
2024-10-15T05:00:00.000Z,"247","8",16,8,0
2024-10-15T08:00:00.000Z,"251","8",16,8,0
2024-10-15T11:00:00.000Z,"243","8",16,8,0
2024-10-15T14:00:00.000Z,"251","8",16,8,0
2024-10-15T17:00:00.000Z,"303","8",16,8,0
2024-10-15T20:00:00.000Z,"367","8",16,8,0
2024-10-15T23:00:00.000Z,"397","8",16,8,0
2024-10-16T02:00:00.000Z,"412","8",16,8,0
2024-10-16T05:00:00.000Z,"414","8",16,8,0
2024-10-16T08:00:00.000Z,"409","8",16,8,0
2024-10-16T11:00:00.000Z,"399","8",16,8,0
2024-10-16T14:00:00.000Z,"417","8",16,8,0
2024-10-16T17:00:00.000Z,"433","8",16,8,0
2024-10-16T20:00:00.000Z,"408","8",16,8,0
2024-10-16T23:00:00.000Z,"370","8",16,8,0
2024-10-17T02:00:00.000Z,"341","8",16,8,0
2024-10-17T05:00:00.000Z,"334","8",16,8,0
2024-10-17T08:00:00.000Z,"318","8",16,8,0
2024-10-17T11:00:00.000Z,"282","8",16,8,0
2024-10-17T14:00:00.000Z,"265","8",16,8,0
2024-10-17T17:00:00.000Z,"255","8",16,8,0
2024-10-17T20:00:00.000Z,"274","8",16,8,0
2024-10-17T23:00:00.000Z,"315","8",16,8,0
2024-10-18T02:00:00.000Z,"349","8",16,8,0
2024-10-18T05:00:00.000Z,"430","8",16,8,0
2024-10-18T08:00:00.000Z,"646","8",16,8,0
2024-10-18T11:00:00.000Z,"862","8",16,8,0
2024-10-18T14:00:00.000Z,"1110","8",16,8,0
2024-10-18T17:00:00.000Z,"1370","8",16,8,0
2024-10-18T20:00:00.000Z,"1570","8",16,8,0
2024-10-18T23:00:00.000Z,"1810","8",16,8,0
2024-10-19T02:00:00.000Z,"2120","8",16,8,0
2024-10-19T05:00:00.000Z,"2340","8",16,8,0
2024-10-19T08:00:00.000Z,"2430","8",16,8,0
2024-10-19T11:00:00.000Z,"2450","8",16,8,0
2024-10-19T14:00:00.000Z,"2420","8",16,8,0
2024-10-19T17:00:00.000Z,"2320","8",16,8,0
2024-10-19T20:00:00.000Z,"2210","8",16,8,0
2024-10-19T23:00:00.000Z,"2080","8",16,8,0
2024-10-20T02:00:00.000Z,"1910","8",16,8,0
2024-10-20T05:00:00.000Z,"1740","8",16,8,0
2024-10-20T08:00:00.000Z,"1580","8",16,8,0
2024-10-20T11:00:00.000Z,"1430","8",16,8,0
2024-10-20T14:00:00.000Z,"1310","8",16,8,0
2024-10-20T17:00:00.000Z,"1210","8",16,8,0
2024-10-20T20:00:00.000Z,"1130","8",16,8,0
2024-10-20T23:00:00.000Z,"1080","8",16,8,0
2024-10-21T02:00:00.000Z,"1070","8",16,8,0
2024-10-21T05:00:00.000Z,"1030","8",16,8,0
2024-10-21T08:00:00.000Z,"966","8",16,8,0
2024-10-21T11:00:00.000Z,"919","8",16,8,0
2024-10-21T14:00:00.000Z,"879","8",16,8,0
2024-10-21T17:00:00.000Z,"807","8",16,8,0
2024-10-21T20:00:00.000Z,"735","8",16,8,0
2024-10-21T23:00:00.000Z,"724","8",16,8,0
2024-10-22T02:00:00.000Z,"760","8",16,8,0
2024-10-22T05:00:00.000Z,"778","8",16,8,0
2024-10-22T08:00:00.000Z,"734","4",16,8,0
2024-10-22T11:00:00.000Z,"683","4",16,8,0
2024-10-22T14:00:00.000Z,"652","4",16,8,0
2024-10-22T17:00:00.000Z,"645","4",16,8,0
2024-10-22T20:00:00.000Z,"657","4",16,8,0
2024-10-22T23:00:00.000Z,"678","4",16,8,0
2024-10-23T02:00:00.000Z,"696","4",16,8,0
2024-10-23T05:00:00.000Z,"693","4",16,8,0
2024-10-23T08:00:00.000Z,"678","4",16,8,0
2024-10-23T11:00:00.000Z,"651","4",16,8,0
2024-10-23T14:00:00.000Z,"622","4",16,8,0
2024-10-23T17:00:00.000Z,"598","4",16,8,0
2024-10-23T20:00:00.000Z,"583","4",16,8,0
2024-10-23T23:00:00.000Z,"581","4",16,8,0
2024-10-24T02:00:00.000Z,"598","4",16,8,0
2024-10-24T05:00:00.000Z,"625","4",16,8,0
2024-10-24T08:00:00.000Z,"633","4",16,8,0
2024-10-24T11:00:00.000Z,"620","4",16,8,0
2024-10-24T14:00:00.000Z,"603","4",16,8,0
2024-10-24T17:00:00.000Z,"613","4",16,8,0
2024-10-24T20:00:00.000Z,"617","4",16,8,0
2024-10-24T23:00:00.000Z,"619","4",16,8,0
2024-10-25T02:00:00.000Z,"632","4",16,8,0
2024-10-25T05:00:00.000Z,"622","4",16,8,0
2024-10-25T08:00:00.000Z,"576","4",16,8,0
2024-10-25T11:00:00.000Z,"552","4",16,8,0
2024-10-25T14:00:00.000Z,"539","4",16,8,0
2024-10-25T17:00:00.000Z,"529","4",16,8,0
2024-10-25T20:00:00.000Z,"513","4",16,8,0
2024-10-25T23:00:00.000Z,"495","4",16,8,0
2024-10-26T02:00:00.000Z,"501","4",16,8,0
2024-10-26T05:00:00.000Z,"528","4",16,8,0
2024-10-26T08:00:00.000Z,"503","4",16,8,0
2024-10-26T11:00:00.000Z,"483","4",16,8,0
2024-10-26T14:00:00.000Z,"488","4",16,8,0
2024-10-26T17:00:00.000Z,"510","4",16,8,0
2024-10-26T20:00:00.000Z,"515","4",16,8,0
2024-10-26T23:00:00.000Z,"502","4",16,8,0
2024-10-27T02:00:00.000Z,"516","4",16,8,0
2024-10-27T05:00:00.000Z,"562","4",16,8,0
2024-10-27T08:00:00.000Z,"574","4",16,8,0
2024-10-27T11:00:00.000Z,"576","4",16,8,0
2024-10-27T14:00:00.000Z,"597","4",16,8,0
2024-10-27T17:00:00.000Z,"619","4",16,8,0
2024-10-27T20:00:00.000Z,"665","4",16,8,0
2024-10-27T23:00:00.000Z,"858","4",16,8,0
2024-10-28T02:00:00.000Z,"1120","4",16,8,0
2024-10-28T05:00:00.000Z,"1250","4",16,8,0
2024-10-28T08:00:00.000Z,"1300","4",16,8,0
2024-10-28T11:00:00.000Z,"1340","4",16,8,0
2024-10-28T14:00:00.000Z,"1360","4",16,8,0
2024-10-28T17:00:00.000Z,"1370","4",16,8,0
2024-10-28T20:00:00.000Z,"1350","4",16,8,0
2024-10-28T23:00:00.000Z,"1320","4",16,8,0
2024-10-29T02:00:00.000Z,"1280","4",16,8,0
2024-10-29T05:00:00.000Z,"1230","4",16,8,0
2024-10-29T08:00:00.000Z,"1190","4",16,8,0
2024-10-29T11:00:00.000Z,"1160","4",16,8,0
2024-10-29T14:00:00.000Z,"1120","4",16,8,0
2024-10-29T17:00:00.000Z,"1080","4",16,8,0
2024-10-29T20:00:00.000Z,"1060","4",16,8,0
2024-10-29T23:00:00.000Z,"1080","4",16,8,0
2024-10-30T02:00:00.000Z,"1080","4",16,8,0
2024-10-30T05:00:00.000Z,"1030","4",16,8,0
2024-10-30T08:00:00.000Z,"973","4",16,8,0
2024-10-30T11:00:00.000Z,"939","4",16,8,0
2024-10-30T14:00:00.000Z,"951","4",16,8,0
2024-10-30T17:00:00.000Z,"964","4",16,8,0
2024-10-30T20:00:00.000Z,"959","4",16,8,0
2024-10-30T23:00:00.000Z,"935","4",16,8,0
2024-10-31T02:00:00.000Z,"901","4",16,8,0
2024-10-31T05:00:00.000Z,"864","4",16,8,0
2024-10-31T08:00:00.000Z,"816","4",16,8,0
2024-10-31T11:00:00.000Z,"779","4",16,8,0
2024-10-31T14:00:00.000Z,"816","8",16,8,0
2024-10-31T17:00:00.000Z,"854","8",16,8,0
2024-10-31T20:00:00.000Z,"833","8",16,8,0
2024-10-31T23:00:00.000Z,"792","8",16,8,0
2024-11-01T02:00:00.000Z,"770","8",16,8,0
2024-11-01T05:00:00.000Z,"778","8",16,8,0
2024-11-01T08:00:00.000Z,"769","8",16,8,0
2024-11-01T11:00:00.000Z,"746","8",16,8,0
2024-11-01T14:00:00.000Z,"739","8",16,8,0
2024-11-01T17:00:00.000Z,"748","8",16,8,0
2024-11-01T20:00:00.000Z,"742","8",16,8,0
2024-11-01T23:00:00.000Z,"720","8",16,8,0
2024-11-02T02:00:00.000Z,"706","8",16,8,0
2024-11-02T05:00:00.000Z,"700","8",16,8,0
2024-11-02T08:00:00.000Z,"680","8",16,8,0
2024-11-02T11:00:00.000Z,"648","8",16,8,0
2024-11-02T14:00:00.000Z,"613","8",16,8,0
2024-11-02T17:00:00.000Z,"584","8",16,8,0
2024-11-02T20:00:00.000Z,"562","8",16,8,0
2024-11-02T23:00:00.000Z,"569","8",16,8,0
2024-11-03T02:00:00.000Z,"615","8",16,8,0
2024-11-03T05:00:00.000Z,"664","8",16,8,0
2024-11-03T08:00:00.000Z,"671","8",16,8,0
2024-11-03T11:00:00.000Z,"661","8",16,8,0
2024-11-03T14:00:00.000Z,"649","8",16,8,0
2024-11-03T17:00:00.000Z,"623","8",16,8,0
2024-11-03T20:00:00.000Z,"604","8",16,8,0
2024-11-03T23:00:00.000Z,"608","8",16,8,0
2024-11-04T02:00:00.000Z,"627","8",16,8,0
2024-11-04T05:00:00.000Z,"633","8",16,8,0
2024-11-04T08:00:00.000Z,"613","8",16,8,0
2024-11-04T11:00:00.000Z,"576","8",16,8,0
2024-11-04T14:00:00.000Z,"531","8",16,8,0
